YEAR,TEAM NO,TEAM,SEED,ROUND,RPPF RATING RANK,RPPF RATING,NPB RATING RANK,NPB RATING,RADJ O RANK,RADJ O,RADJ D RANK,RADJ D,RADJ EM RANK,RADJ EM,R PACE RANK,R PACE,R SOS RANK,R SOS,STROE RANK,STROE,STRDE RANK,STRDE,STRT+ RANK,STREM RANK,STREM,STREM RANK 2
2013,395,Boise St.,13,68,51,0.8069,,,25,113.7,92,98.1,46,15.6,152,64.5,54,0.705,25,84.95,88,92.74,63,45,-7.79,46
2013,394,Bucknell,11,64,53,0.8049,,,96,107.3,40,94.4,59,12.9,283,61.3,185,0.5835,126,72.75,86,92.55,67,51,-19.8,94
2013,393,Butler,6,32,35,0.8365,,,57,110,47,95.1,50,14.9,226,62.8,38,0.7218,72,78.23,67,90.85,50,44,-12.62,63
2013,392,California,12,32,52,0.8053,,,85,107.7,41,94.6,58,13.1,173,64,22,0.7373,86,76.58,43,87.58,42,59,-11,61
2013,391,Cincinnati,10,64,30,0.8481,,,124,105.6,12,89.8,41,15.8,250,62.3,41,0.7155,125,72.78,16,82.68,22,36,-9.9,58
2013,390,Colorado,10,64,54,0.7989,,,90,107.5,23,92.3,48,15.2,215,63.1,12,0.7472,93,75.62,30,85.12,30,46,-9.5,57
2013,389,Colorado St.,8,32,29,0.8504,,,6,118.9,97,98.4,19,20.5,207,63.3,68,0.6961,13,89.38,109,95.77,58,17,-6.39,37
2013,388,Creighton,7,32,11,0.8929,,,5,119.6,74,96.9,15,22.7,210,63.2,85,0.6838,7,92.79,92,93,47,15,-0.21,21
2013,387,Davidson,14,64,63,0.7807,,,33,112.6,133,100.9,64,11.7,195,63.5,285,0.5188,46,81.64,168,100.18,109,66,-18.54,84
2013,386,Duke,2,8,4,0.9569,,,4,120.8,31,93.2,5,27.6,69,66.3,11,0.7472,2,98.29,14,82.1,6,8,16.19,3
2013,385,Florida,3,8,5,0.9547,,,8,118.3,4,85.7,1,32.6,294,60.9,58,0.7012,17,87.47,8,79.76,2,1,7.71,7
2013,384,Florida Gulf Coast,15,16,129,0.6739,,,149,103.8,130,100.7,130,3.1,52,66.9,257,0.5405,114,73.84,77,91.55,96,131,-17.71,77
2013,383,Georgetown,2,64,15,0.8868,,,72,108.6,2,85.4,12,23.2,310,60.2,19,0.7393,137,72.03,7,79.65,4,12,-7.62,43
2013,382,Gonzaga,1,32,3,0.9592,,,3,121.2,18,91.2,4,30,239,62.6,92,0.6791,4,94.99,29,85.1,12,3,9.89,5
2013,381,Harvard,14,32,103,0.7095,,,80,107.9,145,101.5,107,6.4,239,62.6,145,0.6097,103,74.65,184,101.27,129,99,-26.62,133
2013,380,Illinois,7,32,26,0.8563,,,50,110.8,47,95.1,44,15.7,157,64.4,3,0.7674,59,80.1,51,89.56,39,43,-9.46,56
2013,379,Indiana,1,16,1,0.9872,,,1,123.8,25,92.6,3,31.2,84,65.9,16,0.7405,1,101.29,19,82.97,7,4,18.32,1
2013,378,Iona,15,64,84,0.7484,,,15,115.7,266,108,89,7.7,12,68.9,137,0.6145,8,92.27,170,100.32,120,95,-8.05,47
2013,377,Iowa St.,10,32,40,0.8284,,,7,118.4,140,101.2,36,17.2,30,67.7,64,0.6981,3,95.99,72,91.01,51,41,4.98,9
2013,376,James Madison,16,64,207,0.5543,,,232,99,137,101,189,-2,226,62.8,199,0.5734,244,63.76,173,100.49,179,191,-36.73,215
2013,375,Kansas,1,16,6,0.9288,,,21,114.7,5,88.2,6,26.5,92,65.8,35,0.7248,19,86.75,2,76.16,3,9,10.59,4
2013,374,Kansas St.,4,64,24,0.8573,,,27,113.6,42,94.7,26,18.9,291,61.1,46,0.7111,45,81.74,79,91.75,44,24,-10.01,59
2013,373,La Salle,13,16,41,0.8225,,,44,111.2,82,97.6,56,13.6,145,64.6,86,0.6829,41,81.96,62,90.4,54,57,-8.44,52
2013,372,Liberty,16,68,268,0.4453,,,201,100.8,307,110.9,266,-10.1,170,64.1,297,0.513,199,66.75,307,111.87,299,266,-45.12,276
2013,371,LIU Brooklyn,16,68,196,0.571,,,42,111.7,328,113.4,186,-1.7,45,67.2,280,0.5216,23,85.96,288,109.75,247,185,-23.79,108
2013,370,Louisville,1,1,2,0.976,,,14,115.8,1,83.4,2,32.4,105,65.5,4,0.7668,18,87.12,1,70.81,1,2,16.31,2
2013,369,Marquette,3,8,21,0.8619,,,19,114.9,53,95.4,24,19.5,215,63.1,17,0.7398,35,82.82,83,92.16,46,22,-9.34,54
2013,368,Memphis,6,32,25,0.857,,,59,109.9,25,92.6,35,17.3,27,68.1,117,0.6444,38,82.37,5,79.35,18,37,3.02,12
2013,367,Miami FL,2,16,17,0.8774,,,23,113.9,15,90.8,14,23.1,279,61.5,29,0.7298,40,82.22,26,84.38,16,13,-2.16,26
2013,366,Michigan,4,2,9,0.904,,,2,121.8,62,96.1,9,25.7,210,63.2,32,0.729,6,93.25,89,92.85,40,7,0.4,19
2013,365,Michigan St.,3,16,13,0.891,,,30,113.3,8,89.1,10,24.2,233,62.7,1,0.7835,48,81.37,17,82.69,9,11,-1.32,22
2013,364,Middle Tennessee,11,68,62,0.782,,,84,107.8,21,92,41,15.8,210,63.2,215,0.5639,87,76.37,23,83.94,25,38,-7.57,42
2013,363,Minnesota,11,32,37,0.8343,,,27,113.6,39,94.3,25,19.3,283,61.3,2,0.7703,43,81.83,81,91.87,41,20,-10.04,60
2013,362,Mississippi,12,32,49,0.8087,,,25,113.7,68,96.4,35,17.3,10,69,115,0.6547,12,89.52,21,83.46,25,40,6.06,8
2013,361,Missouri,9,64,23,0.8602,,,12,116.1,58,95.8,20,20.3,97,65.7,44,0.7133,11,90.21,41,86.76,27,25,3.45,11
2013,360,Montana,13,64,151,0.6364,,,124,105.6,181,103.3,141,2.3,262,62.1,305,0.5039,151,71.07,229,103.99,181,139,-32.92,186
2013,359,New Mexico,3,64,34,0.8407,,,48,110.9,10,89.7,17,21.2,210,63.2,28,0.7312,63,79.12,15,82.47,11,16,-3.35,30
2013,358,New Mexico St.,13,64,95,0.7211,,,121,105.7,73,96.7,82,9,201,63.4,129,0.6259,129,72.73,82,92.1,79,81,-19.37,91
2013,357,North Carolina,8,32,22,0.8614,,,23,113.9,56,95.6,30,18.3,16,68.8,31,0.7295,10,90.5,13,82.07,19,35,8.43,6
2013,356,North Carolina A&T,16,64,225,0.5195,,,315,91.9,86,97.9,228,-6,127,65.1,328,0.4804,302,57.25,80,91.77,144,228,-34.52,199
2013,355,North Carolina St.,8,64,28,0.8504,,,9,117.9,110,99.5,29,18.4,65,66.4,36,0.7221,5,93.67,75,91.36,47,32,2.31,13
2013,354,Northwestern St.,14,64,130,0.6725,,,93,107.4,207,104.9,139,2.5,1,71.5,254,0.5415,27,84,76,91.38,100,137,-7.38,40
2013,353,Notre Dame,7,64,32,0.8417,,,12,116.1,85,97.7,29,18.4,319,59.8,18,0.7394,36,82.64,152,99.23,88,26,-16.59,73
2013,352,Ohio St.,2,8,7,0.9168,,,17,115,7,88.7,7,26.3,246,62.4,7,0.7585,32,83.31,20,83.25,8,6,0.06,20
2013,351,Oklahoma,10,64,56,0.7945,,,35,112.5,82,97.6,50,14.9,130,65,42,0.7137,34,82.88,64,90.57,52,52,-7.69,44
2013,350,Oklahoma St.,5,64,14,0.8869,,,48,110.9,15,90.8,21,20.1,97,65.7,71,0.695,51,80.94,9,79.93,12,23,1.01,17
2013,349,Oregon,12,16,45,0.8182,,,110,106.5,18,91.2,47,15.3,41,67.3,80,0.6895,85,76.68,4,78.71,24,50,-2.03,25
2013,348,Pacific,15,64,128,0.6765,,,110,106.5,142,101.3,115,5.2,273,61.8,133,0.622,134,72.19,204,102.44,146,109,-30.25,162
2013,347,Pittsburgh,8,64,10,0.901,,,11,116.4,14,90.7,9,25.7,338,58.4,69,0.6959,47,81.43,69,90.87,29,5,-9.44,55
2013,346,Saint Louis,4,32,19,0.8671,,,60,109.8,6,88.6,17,21.2,201,63.4,63,0.6985,84,76.7,11,80.96,10,18,-4.26,32
2013,345,Saint Mary's,11,64,20,0.8631,,,10,117,77,97.3,23,19.7,225,62.9,102,0.6648,15,87.84,103,94.76,57,21,-6.92,38
2013,344,San Diego St.,7,32,39,0.8332,,,75,108.3,9,89.5,27,18.8,127,65.1,43,0.7137,81,77.02,6,79.43,14,28,-2.41,28
2013,343,South Dakota St.,13,64,108,0.7024,,,33,112.6,222,105.7,101,6.9,255,62.2,232,0.5546,53,80.85,277,108.15,184,94,-27.3,137
2013,342,Southern,16,64,186,0.5874,,,250,98,108,99.2,178,-1.2,221,63,347,0.408,237,64.11,111,95.82,129,172,-31.71,174
2013,341,Syracuse,4,4,8,0.9066,,,20,114.8,20,91.7,14,23.1,233,62.7,13,0.7461,22,86.1,27,84.51,17,14,1.59,15
2013,340,Temple,9,32,42,0.822,,,37,112.2,118,99.8,60,12.4,113,65.4,73,0.693,26,84.31,87,92.68,72,64,-8.37,51
2013,339,UCLA,6,64,38,0.8341,,,36,112.3,71,96.6,44,15.7,33,67.6,10,0.749,20,86.4,36,85.84,32,47,0.56,18
2013,338,UNLV,5,64,27,0.8552,,,93,107.4,10,89.7,31,17.7,45,67.2,65,0.6981,65,78.73,3,77.18,15,33,1.55,16
2013,337,Valparaiso,14,64,69,0.7697,,,43,111.6,114,99.6,62,12,173,64,206,0.569,58,80.28,112,96.09,81,61,-15.81,72
2013,336,VCU,5,32,16,0.8805,,,16,115.1,47,95.1,22,20,75,66.1,81,0.6892,14,89,24,84.07,21,27,4.93,10
2013,335,Villanova,9,64,44,0.8198,,,101,107,24,92.5,52,14.5,84,65.9,9,0.7502,95,75.29,22,83.51,30,54,-8.22,50
2013,334,Western Kentucky,16,64,170,0.5984,,,185,101.7,172,103.1,181,-1.4,173,64,220,0.5615,176,69.28,147,99.05,157,180,-29.77,154
2013,333,Wichita St.,9,4,33,0.841,,,56,110.3,28,92.7,33,17.6,233,62.7,91,0.6795,69,78.32,40,86.51,28,29,-8.19,49
2013,332,Wisconsin,5,64,18,0.8769,,,68,109.3,2,85.4,11,23.9,310,60.2,15,0.7451,128,72.73,10,80.83,5,10,-8.1,48
2012,331,Alabama,9,64,30,0.8267,,,110,106,7,89.2,32,16.8,292,61.7,30,0.7073,157,71.83,17,82.9,17,25,-11.07,56
2012,330,Baylor,3,8,11,0.881,,,14,116.6,27,94.4,12,22.2,137,65,29,0.7085,14,90.55,23,85.16,14,13,5.39,13
2012,329,Belmont,14,64,24,0.8317,,,10,117.5,108,99.6,24,17.9,57,67,173,0.5819,9,95.33,62,90.32,37,26,5.01,15
2012,328,BYU,14,64,47,0.7906,,,86,107.6,35,94.9,50,12.7,5,71.9,142,0.6046,40,83.71,7,78.33,25,56,5.38,14
2012,327,California,12,68,32,0.8214,,,40,111.6,33,94.8,32,16.8,123,65.4,78,0.6591,44,82.86,33,86.37,24,29,-3.51,33
2012,326,Cincinnati,6,16,31,0.8238,,,58,110,23,93.8,34,16.2,281,62,63,0.6753,88,77.07,56,89.11,38,35,-12.04,64
2012,325,Colorado,11,32,75,0.7409,,,139,104.4,50,95.7,85,8.7,176,64.3,71,0.6645,156,71.91,67,90.79,67,87,-18.88,97
2012,324,Colorado St.,11,64,85,0.721,,,29,113.2,183,103.4,76,9.8,234,63.3,65,0.6728,41,83.68,234,103.13,152,76,-19.45,103
2012,323,Connecticut,9,64,36,0.811,,,43,111.5,53,95.8,36,15.7,268,62.5,10,0.7264,62,80.15,76,91.67,47,36,-11.52,58
2012,322,Creighton,8,32,28,0.828,,,5,120.3,172,103,26,17.3,115,65.6,110,0.6374,3,97.57,142,96.84,81,28,0.73,23
2012,321,Davidson,13,64,64,0.7551,,,32,112.2,144,101.4,68,10.8,65,66.8,233,0.5487,27,86.23,95,93.43,77,71,-7.2,42
2012,320,Detroit,15,64,116,0.6688,,,72,108.9,178,103.2,113,5.7,73,66.6,162,0.5899,73,79.42,166,98.22,136,115,-18.8,96
2012,319,Duke,2,64,9,0.8913,,,7,118.4,68,97,14,21.4,103,65.8,2,0.7413,7,95.52,44,87.95,23,17,7.57,12
2012,318,Florida,7,8,14,0.8676,,,3,120.7,110,99.7,15,21,218,63.5,35,0.6997,8,95.49,133,96,65,15,-0.51,26
2012,317,Florida St.,3,32,21,0.8467,,,71,109,10,90.2,22,18.8,88,66.2,11,0.7247,72,79.49,6,77.95,11,24,1.54,20
2012,316,Georgetown,3,32,20,0.8487,,,53,110.3,8,89.4,17,20.9,290,61.8,14,0.7217,81,77.86,16,82.72,11,14,-4.86,35
2012,315,Gonzaga,7,32,34,0.8176,,,40,111.6,30,94.6,30,17,164,64.5,114,0.633,37,84.16,28,85.83,22,27,-1.67,30
2012,314,Harvard,12,64,40,0.8029,,,80,107.9,19,93.5,43,14.4,324,59.9,211,0.5611,146,72.3,86,92.75,53,33,-20.45,106
2012,313,Indiana,4,16,10,0.881,,,4,120.4,65,96.9,11,23.5,91,66.1,39,0.6983,5,96.86,55,89.11,26,10,7.75,11
2012,312,Iona,14,68,52,0.7756,,,13,117,207,104.6,53,12.4,18,69.2,187,0.5704,6,96.43,100,93.62,71,59,2.81,17
2012,311,Iowa St.,8,32,25,0.8297,,,26,113.4,56,96.2,27,17.2,123,65.4,45,0.6937,25,86.64,42,87.85,28,32,-1.21,29
2012,310,Kansas,2,2,4,0.9347,,,11,117.3,8,89.4,4,27.9,91,66.1,8,0.7281,13,91.73,5,77.47,4,5,14.26,4
2012,309,Kansas St.,8,32,22,0.8456,,,52,110.6,17,91.7,21,18.9,100,65.9,40,0.6982,48,82.25,13,81.06,14,23,1.19,22
2012,308,Kentucky,1,1,1,0.9879,,,2,121.3,6,88.6,1,32.7,185,64.2,34,0.7001,4,96.97,8,78.64,3,1,18.33,2
2012,307,Lamar,16,68,109,0.6853,,,88,107.5,125,100.2,100,7.3,115,65.6,231,0.5495,67,79.97,78,91.77,85,100,-11.8,63
2012,306,Lehigh,15,32,82,0.7296,,,73,108.7,125,100.2,87,8.5,50,67.2,316,0.4934,56,81.55,72,91.25,70,86,-9.7,51
2012,305,LIU Brooklyn,16,64,152,0.6164,,,64,109.3,283,109.3,165,0,2,73,277,0.5207,19,88.59,104,93.96,130,165,-5.37,38
2012,304,Long Beach St.,12,64,42,0.7993,,,45,111.4,54,95.9,37,15.5,108,65.7,128,0.6113,33,84.62,37,87.3,29,38,-2.68,32
2012,303,Louisville,4,4,18,0.8525,,,111,105.9,2,86.4,20,19.5,88,66.2,6,0.7302,104,75.55,1,73.5,7,21,2.05,19
2012,302,Loyola MD,15,64,121,0.6656,,,153,103.4,118,100,135,3.4,256,62.7,242,0.5433,168,70.83,138,96.43,128,129,-25.6,153
2012,301,Marquette,3,16,19,0.8518,,,23,114,21,93.6,19,20.4,15,69.6,19,0.7149,15,90.18,10,79.22,13,22,10.96,7
2012,300,Memphis,8,64,13,0.8728,,,18,115.5,16,91.5,9,24,57,67,51,0.6861,17,89.73,14,81.55,8,11,8.18,9
2012,299,Michigan,4,64,29,0.8277,,,24,113.9,48,95.5,23,18.4,328,59.7,9,0.7271,60,80.3,128,95.86,64,19,-15.56,80
2012,298,Michigan St.,1,16,5,0.9175,,,16,115.9,1,86.1,3,29.8,197,64,1,0.7445,23,87.52,3,75.75,1,3,11.77,6
2012,297,Mississippi Valley St.,16,68,271,0.4436,,,248,98.1,239,106.2,249,-8.1,30,68.1,337,0.4402,189,68.61,150,97.37,187,233,-28.76,174
2012,296,Missouri,2,64,6,0.9171,,,1,125.5,78,97.8,5,27.7,142,64.9,54,0.6833,1,103.84,74,91.31,30,4,12.53,5
2012,295,Montana,13,64,106,0.6909,,,151,103.5,50,95.7,95,7.8,202,63.8,270,0.5249,160,71.69,49,88.33,60,93,-16.64,87
2012,294,Murray St.,6,32,38,0.8061,,,59,109.9,42,95.3,42,14.6,164,64.5,222,0.554,57,81.09,41,87.68,32,41,-6.59,41
2012,293,New Mexico,5,32,17,0.8598,,,46,111.2,13,90.5,18,20.7,127,65.3,108,0.6402,52,81.86,11,80.4,10,18,1.46,21
2012,292,New Mexico St.,13,64,65,0.7547,,,59,109.9,78,97.8,57,12.1,18,69.2,167,0.5852,30,84.95,25,85.35,40,68,-0.4,25
2012,291,Norfolk St.,15,32,173,0.5834,,,229,99.2,167,102.8,203,-3.6,88,66.2,329,0.4737,191,68.53,112,94.55,145,188,-26.02,157
2012,290,North Carolina,1,8,3,0.9421,,,7,118.4,15,91.2,6,27.2,11,70.2,26,0.7117,2,100.92,2,73.87,4,8,27.05,1
2012,289,North Carolina St.,11,16,27,0.8283,,,30,112.6,88,98.6,44,14,73,66.6,42,0.6969,28,85.8,65,90.52,51,49,-4.72,34
2012,288,Notre Dame,7,64,81,0.7299,,,55,110.1,46,95.4,41,14.7,330,59.6,33,0.7006,97,75.97,115,95.09,67,39,-19.12,101
2012,287,Ohio,13,16,58,0.7675,,,114,105.8,42,95.3,70,10.5,108,65.7,164,0.587,102,75.63,32,86.26,43,69,-10.63,54
2012,286,Ohio St.,2,4,2,0.9679,,,6,118.9,3,87.9,2,31,97,66,12,0.7223,10,93.17,4,76.56,1,2,16.61,3
2012,285,Purdue,10,32,26,0.8294,,,12,117.2,120,100.1,28,17.1,200,63.9,27,0.711,20,88.37,144,97,84,31,-8.63,44
2012,284,Saint Louis,9,32,16,0.8621,,,40,111.6,14,90.7,17,20.9,299,61.5,94,0.653,69,79.69,24,85.32,14,12,-5.63,39
2012,283,Saint Mary's,7,64,41,0.8012,,,21,114.3,98,99,38,15.3,268,62.5,143,0.6043,29,85.05,129,95.88,72,34,-10.83,55
2012,282,San Diego St.,6,64,51,0.7805,,,80,107.9,39,95.1,49,12.8,132,65.2,93,0.653,85,77.58,31,86.25,32,51,-8.67,45
2012,281,South Dakota St.,14,64,76,0.7385,,,26,113.4,149,101.6,63,11.8,176,64.3,193,0.5686,26,86.4,164,98.07,108,57,-11.67,61
2012,280,South Florida,12,32,69,0.7509,,,170,102.1,10,90.2,62,11.9,342,58.2,25,0.7119,261,63.79,68,90.81,52,50,-27.02,163
2012,279,Southern Miss,9,64,60,0.7636,,,39,111.7,130,100.6,67,11.1,234,63.3,83,0.6574,59,80.47,151,97.4,103,58,-16.93,88
2012,278,St. Bonaventure,14,64,53,0.7751,,,48,110.9,88,98.6,54,12.3,261,62.6,98,0.65,71,79.5,110,94.5,75,55,-15,74
2012,277,Syracuse,1,8,7,0.9061,,,15,116.5,12,90.3,7,26.2,176,64.3,28,0.7089,16,89.78,12,81.05,6,7,8.73,8
2012,276,Temple,5,64,23,0.8335,,,20,114.8,98,99,35,15.8,120,65.5,36,0.6993,18,89.25,63,90.32,44,40,-1.07,27
2012,275,Texas,11,64,43,0.7993,,,25,113.8,63,96.8,30,17,171,64.4,4,0.7313,24,86.75,53,88.92,35,30,-2.17,31
2012,274,UNC Asheville,16,64,149,0.6316,,,63,109.8,218,105.1,119,4.7,34,67.9,282,0.5184,31,84.9,139,96.45,124,120,-11.55,59
2012,273,UNLV,6,64,35,0.8151,,,49,110.8,27,94.4,33,16.4,32,68,70,0.6666,36,84.33,15,82.23,21,37,2.1,18
2012,272,Vanderbilt,5,32,12,0.8783,,,17,115.6,25,94,13,21.6,188,64.1,17,0.7173,22,87.53,35,87.08,20,16,0.45,24
2012,271,VCU,12,32,45,0.7942,,,88,107.5,31,94.7,49,12.8,162,64.6,138,0.6051,105,75.52,45,88.12,40,48,-12.6,68
2012,270,Vermont,16,64,147,0.6356,,,141,104.1,120,100.1,127,4,294,61.6,320,0.49,177,69.53,188,99.82,154,124,-30.29,185
2012,269,Virginia,10,64,33,0.8214,,,111,105.9,5,88.5,25,17.4,339,58.7,99,0.6476,178,69.45,22,85.14,17,20,-15.69,82
2012,268,West Virginia,10,64,37,0.8091,,,33,112.1,68,97,40,15.1,234,63.3,16,0.7189,49,82.11,77,91.69,53,42,-9.58,49
2012,267,Western Kentucky,16,64,181,0.5702,,,242,98.7,144,101.4,189,-2.7,54,67.1,134,0.6077,226,66.41,96,93.54,141,198,-27.13,165
2012,266,Wichita St.,5,64,8,0.905,,,9,117.9,23,93.8,8,24.1,127,65.3,87,0.6558,11,92.54,18,84.49,9,9,8.05,10
2012,265,Wisconsin,4,16,15,0.8628,,,33,112.1,4,88.3,10,23.8,344,57.3,18,0.7163,117,74.58,43,87.89,19,6,-13.31,70
2012,264,Xavier,10,16,61,0.7635,,,76,108.3,58,96.3,59,12,91,66.1,31,0.7066,76,79.04,34,86.95,42,62,-7.91,43
